"cell","mean_prob"
4579,0.5778
4580,0.560122727272727
4581,0.582712
4589,0.631742857142857
4590,0.6096
4591,0.617974074074074
4592,0.614396
4593,0.616459259259259
4594,0.617485185185185
4595,0.633146428571429
4596,0.634014285714286
4620,0.632264285714286
4621,0.1904625
4640,0.3832
4641,0.382871428571429
4642,0.382207142857143
4653,0.192525
4662,0.495131818181818
4663,0.143285714285714
4664,0.142271428571429
4665,0.495259090909091
4666,0.495554545454545
4670,0.577395833333333
4671,0.58182
4681,0.515466666666667
4682,0.3834
4683,0.16834
4684,0.143628571428571
4685,0.284554545454545
4686,0.140614285714286
4687,0.383692857142857
4688,0.450905555555556
4689,0.421573333333333
4690,0.07655
4691,0.076025
4692,0.078125
4694,0.516790476190476
4700,0.07765
4701,0.0735
4702,0.144514285714286
4703,0.141114285714286
4704,0.51456
4712,0.5146
4713,0.43150625
4714,0.380671428571429
4715,0.25889
4716,0.143342857142857
4717,0.143385714285714
4718,0.140214285714286
4719,0.140014285714286
4720,0.141728571428571
4721,0.140185714285714
4722,0.5838875
4748,0.514895238095238
4754,0.142885714285714
4761,0.0773
4764,0.16832
4765,0.568077272727273
4766,0.617922222222222
4767,0.616496296296296
4768,0.585312
4769,0.58264
4770,0.581872
4771,0.637785714285714
4772,0.516138095238095
4789,0.517234782608696
4790,0.527595238095238
4791,0.58176
4792,0.58272
4793,0.618955555555556
4794,0.6386
4795,0.583036
5015,0.58292
5016,0.618355555555556
5024,0.638539285714286
5025,0.611732
5047,0.555554545454545
5048,0.335638461538462
5049,0.285427272727273
5050,0.285209090909091
5051,0.1407
5052,0.26061
5053,0.283563636363636
5054,0.141685714285714
5055,0.480547368421053
5056,0.627310714285714
5061,0.516671428571429
5062,0.481484210526316
5063,0.516019047619048
5064,0.610304166666667
5072,0.619366666666667
5073,0.573652173913043
5074,0.608841666666667
5075,0.608195833333333
5076,0.6108625
5077,0.582564
5078,0.574147826086956
5079,0.624022222222222
5104,0.285763636363636
5123,0.383007142857143
5124,0.381278571428571
5129,0.38135
5130,0.383942857142857
5137,0.141542857142857
5144,0.62432962962963
5145,0.515971428571429
5146,0.2829
5147,0.16984
5148,0.0767
5149,0.143257142857143
5150,0.49695
5151,0.628607142857143
5154,0.573939130434783
5155,0.631335714285714
5168,0.495495454545455
5169,0.639964285714286
5170,0.516708695652174
5171,0.336015384615385
5172,0.456236842105263
5173,0.51617619047619
5174,0.335753846153846
5175,0.0762
5185,0.141642857142857
5186,0.494781818181818
5194,0.517995238095238
5195,0.51482
5196,0.384414285714286
5197,0.285772727272727
5198,0.143685714285714
5199,0.143257142857143
5200,0.142
5201,0.1431
5202,0.144214285714286
5203,0.1416
5204,0.142257142857143
5205,0.142185714285714
5206,0.140171428571429
5207,0.55315
5234,0.516761904761905
5240,0.140414285714286
5248,0.456063157894737
5249,0.494590909090909
5250,0.611844
5251,0.625066666666667
5252,0.624366666666667
5253,0.582604
5254,0.516628571428571
5255,0.515866666666667
5256,0.582084
5257,0.624703703703704
5258,0.618859259259259
5275,0.516628571428571
5276,0.61917037037037
5277,0.58158
5278,0.627946428571429
5279,0.616942307692308
5280,0.615703846153846
5294,0.142228571428571
5295,0.609075
5296,0.0775
5297,0.608416666666667
5299,0.633685714285714
5301,0.285136363636364
5303,0.288427272727273
5305,0.142557142857143
5307,0.517786956521739
5505,0.638746428571429
5514,0.625418518518518
5515,0.582724
5516,0.582316
5517,0.609020833333333
5518,0.610379166666667
5519,0.608591666666667
5520,0.51617619047619
5521,0.520173913043478
5522,0.580632
5537,0.6100375
5538,0.336892307692308
5539,0.190875
5540,0.143257142857143
5541,0.141571428571429
5542,0.191625
5543,0.25891
5544,0.482178947368421
5549,0.639971428571429
5550,0.498381818181818
5551,0.445411764705882
5552,0.286818181818182
5553,0.497186363636364
5554,0.553827272727273
5562,0.498604347826087
5563,0.523590476190476
5564,0.560890909090909
5565,0.560418181818182
5566,0.561522727272727
5567,0.560145454545455
5568,0.582228
5569,0.627310714285714
5584,0.580892
5593,0.584695833333333
5594,0.286072727272727
5628,0.285190909090909
5635,0.573521739130435
5636,0.582788
5637,0.140085714285714
5638,0.141414285714286
5639,0.286381818181818
5640,0.628882142857143
5643,0.611095833333333
5644,0.578545833333333
5645,0.614224
5646,0.631825
5663,0.633353571428571
5664,0.43005625
5665,0.16598
5666,0.077275
5675,0.142357142857143
5676,0.495759090909091
5684,0.559404545454545
5685,0.383185714285714
5686,0.384485714285714
5687,0.286
5688,0.142957142857143
5689,0.0754
5690,0.142371428571429
5691,0.1409
5692,0.141142857142857
5693,0.142828571428571
5694,0.1678
5695,0.17048
5696,0.16806
5697,0.16906
5698,0.141014285714286
5699,0.496272727272727
5700,0.515628571428571
5726,0.515952380952381
5736,0.168
5737,0.17098
5738,0.26055
5739,0.284672727272727
5740,0.516333333333333
5741,0.623448148148148
5742,0.61605
5743,0.633657142857143
5744,0.516528571428571
5745,0.515690476190476
5746,0.633278571428571
5747,0.631457142857143
5783,0.334515384615385
6000,0.07575
6001,0.610608333333333
6010,0.627346428571429
6011,0.633453571428571
6012,0.610245833333333
6013,0.582704
6014,0.584096
6015,0.573126086956522
6016,0.582472
6017,0.514290476190476
6018,0.45085
6019,0.450177777777778
6020,0.51403
6021,0.573413043478261
6022,0.634814285714286
6030,0.51612380952381
6031,0.516461904761905
6032,0.431325
6033,0.336284615384615
6034,0.285590909090909
6035,0.19245
6036,0.1911625
6037,0.141571428571429
6038,0.286381818181818
6039,0.480494736842105
6043,0.639707142857143
6044,0.517413043478261
6045,0.430425
6046,0.2873
6047,0.285563636363636
6048,0.335869230769231
6049,0.518260869565217
6050,0.610525
6057,0.285672727272727
6058,0.1418
6059,0.425406666666667
6060,0.423946666666667
6061,0.423153333333333
6062,0.455242105263158
6063,0.5675
6078,0.632264285714286
6079,0.638314285714286
6088,0.514819047619048
6089,0.336223076923077
6090,0.26063
6107,0.143042857142857
6108,0.1429
6124,0.384285714285714
6132,0.574034782608696
6133,0.141314285714286
6134,0.078125
6135,0.4169
6136,0.5147
6138,0.62447037037037
6140,0.633485714285714
6141,0.60795
6142,0.6318
6146,0.632842857142857
6147,0.627825
6148,0.624037037037037
6160,0.479031578947368
6169,0.335792307692308
6170,0.511895652173913
6178,0.57284347826087
6179,0.456289473684211
6180,0.283663636363636
6181,0.285872727272727
6182,0.145185714285714
6183,0.1436
6184,0.1429
6185,0.143128571428571
6186,0.140614285714286
6187,0.1705
6188,0.16612
6189,0.16828
6192,0.076075
6193,0.076725
6194,0.17378
6195,0.142428571428571
6196,0.141528571428571
6197,0.456363157894737
6198,0.631771428571429
6223,0.512126086956522
6225,0.07665
6226,0.07665
6227,0.07655
6228,0.141928571428571
6229,0.076825
6232,0.1675
6233,0.26317
6234,0.2867
6235,0.571908695652174
6236,0.516004761904762
6237,0.6091625
6238,0.5831
6239,0.608741666666667
6240,0.515495238095238
6278,0.515609523809524
6502,0.284763636363636
6503,0.565754545454546
6504,0.632975
6520,0.560036363636364
6521,0.582044
6522,0.49112
6523,0.58074
6524,0.516590476190476
6525,0.633221428571429
6531,0.495709090909091
6532,0.381607142857143
6533,0.336492307692308
6534,0.336238461538462
6535,0.335876923076923
6536,0.336853846153846
6537,0.286463636363636
6538,0.142128571428571
6539,0.26048
6540,0.381228571428571
6545,0.4806
6546,0.4956
6547,0.287163636363636
6548,0.2863
6549,0.1922625
6550,0.286863636363636
6551,0.335576923076923
6552,0.572060869565217
6553,0.5162
6559,0.622248148148148
6560,0.1915125
6561,0.1906125
6562,0.139671428571429
6563,0.284690909090909
6564,0.4322875
6565,0.383678571428571
6566,0.63165
6581,0.632464285714286
6590,0.3827
6591,0.480947368421053
6592,0.382792857142857
6593,0.382085714285714
6594,0.16676
6610,0.140142857142857
6611,0.140214285714286
6627,0.25986
6635,0.618651851851852
6636,0.141842857142857
6638,0.076275
6639,0.453410526315789
6641,0.634803571428571
6642,0.610391666666667
6643,0.611592
6644,0.518213043478261
6645,0.503865217391304
6650,0.16732
6651,0.337046153846154
6652,0.142457142857143
6663,0.451816666666667
6664,0.141971428571429
6665,0.25731
6667,0.16906
6668,0.16694
6669,0.285954545454545
6670,0.335038461538462
6671,0.58374
6679,0.618559259259259
6680,0.481921052631579
6681,0.335138461538462
6682,0.1903
6683,0.142942857142857
6684,0.1431
6685,0.143957142857143
6686,0.140314285714286
6687,0.1426
6688,0.17022
6689,0.0788
6690,0.07855
6691,0.07485
6698,0.140057142857143
6699,0.142342857142857
6700,0.284263636363636
6701,0.42918125
6702,0.497117391304348
6728,0.517052380952381
6729,0.075075
6731,0.078375
6732,0.07555
6733,0.07815
6734,0.141457142857143
6735,0.143142857142857
6736,0.1921875
6737,0.1914625
6738,0.43015
6739,0.517968181818182
6740,0.517109523809524
6741,0.617257692307692
6742,0.633075
6770,0.335723076923077
6771,0.612896
6777,0.580756
6778,0.516128571428571
6779,0.382535714285714
6783,0.51415
7013,0.284727272727273
7014,0.632471428571429
7023,0.625737037037037
7024,0.633610714285714
7027,0.625737037037037
7028,0.582492
7029,0.524771428571429
7030,0.518421739130435
7042,0.5238
7043,0.384621428571429
7044,0.285763636363636
7045,0.283354545454545
7046,0.385264285714286
7047,0.284154545454545
7048,0.26013
7049,0.141828571428571
7050,0.285654545454545
7055,0.580892
7056,0.496818181818182
7057,0.2864
7058,0.26001
7059,0.191175
7060,0.143028571428571
7061,0.1407
7062,0.142728571428571
7063,0.25918
7064,0.516576190476191
7065,0.515833333333333
7071,0.577633333333333
7072,0.143114285714286
7073,0.18935
7074,0.285963636363636
7075,0.0747
7076,0.07685
7077,0.25757
7078,0.633571428571429
7093,0.639403571428571
7101,0.480836842105263
7102,0.285309090909091
7103,0.381642857142857
7104,0.382235714285714
7105,0.383478571428571
7106,0.141671428571429
7129,0.383221428571429
7130,0.381371428571429
7139,0.143585714285714
7148,0.516142857142857
7149,0.140214285714286
7150,0.154966666666667
7151,0.17036
7152,0.558709090909091
7153,0.51443
7154,0.562536363636364
7155,0.582612
7157,0.516571428571429
7158,0.516790476190476
7162,0.580144
7163,0.07625
7165,0.141757142857143
7166,0.633085714285714
7190,0.618551851851852
7191,0.481636842105263
7192,0.1424
7193,0.335592307692308
7194,0.1905125
7195,0.143057142857143
7196,0.141285714285714
7197,0.16854
7198,0.16822
7199,0.1675
7200,0.076425
7208,0.382307142857143
7212,0.16954
7213,0.1929875
7214,0.286036363636364
7215,0.455378947368421
7216,0.482842105263158
7242,0.62462962962963
7244,0.625959259259259
7246,0.582416666666667
7247,0.07915
7250,0.142857142857143
7251,0.518404545454545
7252,0.516019047619048
7253,0.517080952380952
7286,0.1684
7287,0.5823
7292,0.638557142857143
7293,0.450772222222222
7294,0.335807692307692
7295,0.479994736842105
7296,0.511678260869565
7297,0.483921052631579
7534,0.1920625
7535,0.63335
7544,0.628439285714286
7545,0.580648
7546,0.566286363636364
7547,0.584316666666667
7548,0.583783333333333
7549,0.559668181818182
7550,0.568945454545455
7551,0.553527272727273
7552,0.496281818181818
7553,0.51855652173913
7554,0.610254166666667
7564,0.495581818181818
7565,0.141671428571429
7566,0.284809090909091
7567,0.335553846153846
7568,0.2877
7569,0.284627272727273
7570,0.25966
7575,0.610895833333333
7576,0.515785714285714
7577,0.284
7578,0.26082
7579,0.141957142857143
7580,0.1909125
7581,0.1423
7582,0.142485714285714
7583,0.16748
7584,0.143442857142857
7585,0.142542857142857
7586,0.49297
7587,0.51497619047619
7593,0.504291304347826
7594,0.1425
7595,0.074475
7596,0.16874
7598,0.075575
7599,0.076
7600,0.619011111111111
7614,0.637582142857143
7622,0.482594736842105
7624,0.3359
7625,0.380792857142857
7626,0.384521428571429
7627,0.077425
7643,0.141214285714286
7644,0.1436
7648,0.381585714285714
7649,0.381514285714286
7654,0.141857142857143
7660,0.16906
7661,0.287736363636364
7669,0.514033333333333
7670,0.284372727272727
7675,0.074375
7676,0.517495238095238
7679,0.638467857142857
7680,0.517357142857143
7684,0.517504761904762
7688,0.283463636363636
7689,0.526147619047619
7691,0.076875
7712,0.514952380952381
7713,0.457331578947368
7714,0.3378
7715,0.2856
7716,0.193
7717,0.143657142857143
7718,0.16826
7719,0.07845
7735,0.143585714285714
7736,0.26159
7737,0.334615384615385
7738,0.496763636363636
7739,0.553345454545455
7768,0.5164
7769,0.382492857142857
7770,0.454931578947368
7771,0.515990476190476
7772,0.611775
7773,0.611844
7774,0.581724
7803,0.624351851851852
7811,0.618233333333333
7812,0.633092857142857
7816,0.567359090909091
7817,0.580432
7818,0.483021052631579
7819,0.5174
7820,0.456347368421053
8062,0.2845
8071,0.639967857142857
8072,0.63355
8073,0.566863636363636
8074,0.582572
8075,0.5159
8076,0.515633333333333
8077,0.582412
8078,0.555127272727273
8079,0.51587619047619
8080,0.510430434782609
8081,0.517995652173913
8082,0.494718181818182
8083,0.516038095238095
8084,0.582464
8093,0.495395454545455
8094,0.451677777777778
8095,0.455215789473684
8096,0.455589473684211
8097,0.452022222222222
8102,0.51492
8103,0.511321739130435
8104,0.26351
8105,0.1923375
8106,0.140471428571429
8107,0.1893375
8108,0.144214285714286
8109,0.141885714285714
8112,0.143757142857143
8113,0.142128571428571
8114,0.335192307692308
8115,0.495686363636364
8121,0.582456
8122,0.336261538461538
8123,0.1692
8129,0.554086363636364
8150,0.620244444444444
8151,0.07525
8153,0.285736363636364
8154,0.143228571428571
8155,0.287481818181818
8173,0.141242857142857
8176,0.381785714285714
8177,0.382364285714286
8190,0.1930375
8191,0.496168181818182
8198,0.560318181818182
8199,0.282436363636364
8200,0.07785
8204,0.382942857142857
8207,0.560963636363636
8213,0.638957142857143
8214,0.5847625
8222,0.513809523809524
8226,0.61206
8228,0.617751851851852
8229,0.612564
8230,0.582968
8231,0.582684
8232,0.582548
8241,0.618514814814815
8242,0.457115789473684
8243,0.383635714285714
8244,0.336292307692308
8245,0.284563636363636
8246,0.1427
8247,0.142557142857143
8248,0.0771
8266,0.1694
8267,0.0767
8268,0.285527272727273
8269,0.384457142857143
8270,0.515728571428571
8271,0.582164
8298,0.584658333333333
8300,0.582148
8301,0.582056
8302,0.482321052631579
8303,0.482110526315789
8308,0.482268421052632
8309,0.481631578947368
8310,0.07715
8348,0.382935714285714
8595,0.143214285714286
8596,0.4558
8605,0.634728571428571
8606,0.629421428571429
8607,0.61065
8608,0.582176
8609,0.609325
8610,0.5786625
8611,0.51644
8612,0.51587619047619
8613,0.519186956521739
8614,0.498545454545455
8615,0.495068181818182
8616,0.510017391304348
8617,0.454736842105263
8618,0.516309523809524
8619,0.1417
8620,0.454884210526316
8627,0.567240909090909
8628,0.5808
8629,0.626064285714286
8634,0.142414285714286
8635,0.335107692307692
8636,0.190475
8637,0.141528571428571
8638,0.143128571428571
8639,0.1923
8640,0.190975
8641,0.142442857142857
8642,0.0769
8645,0.078375
8646,0.079525
8647,0.191825
8648,0.332507692307692
8655,0.518469565217391
8656,0.141971428571429
8662,0.142857142857143
8663,0.633825
8683,0.633375
8684,0.284236363636364
8685,0.305708333333333
8686,0.141928571428571
8687,0.144085714285714
8688,0.140942857142857
8708,0.142185714285714
8709,0.142171428571429
8719,0.383571428571429
8724,0.140714285714286
8725,0.076825
8732,0.614769230769231
8733,0.495163636363636
8734,0.142185714285714
8735,0.07645
8742,0.079075
8751,0.141985714285714
8753,0.141842857142857
8758,0.516004761904762
8762,0.6129
8763,0.633107142857143
8764,0.633471428571429
8765,0.633439285714286
8766,0.582352
8767,0.613224
8768,0.514657142857143
8776,0.5161
8777,0.455584210526316
8778,0.1413
8779,0.336207692307692
8780,0.1930625
8781,0.1421
8782,0.16728
8803,0.142342857142857
8804,0.143257142857143
8805,0.337353846153846
8806,0.383157142857143
